id,parentId,iNaturalistTaxonName,rank,iNaturalistTaxonImage,taxonName,foodValue,medicinalValue,spiritualValue,materialValue,tradeValue,indicatorValue,hulquminumName,hulquminumAuthority,audioLink,commonName
423722,155574,Lafoea,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/28566648/medium.jpg,,,,,,,,,,,
423721,423722,Lafoea dumosa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/28566648/medium.jpg,Lafoea dumosa,,,,,,,,,,muff hydroid
155574,48925,Lafoeidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5213857/medium.jpg,,,,,,,,,,,
48623,48151,Lamiaceae,family,https://static.inaturalist.org/photos/72305606/medium.jpg,,,,,,,,,,,mint family
48151,47124,Lamiales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/31256836/medium.jpg,,,,,,,,,,,"mints, plantains, olives, and allies"
67425,68789,Laminariaceae,family,https://static.inaturalist.org/photos/85889/medium.JPG,,,,,,,,,,,
68789,48220,Laminariales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/21049/medium.jpg,,,,,,,,,,,Kelps
55460,48623,Lamium,genus,https://static.inaturalist.org/photos/138606452/medium.jpeg,,,,,,,,,,,deadnettles
55851,55460,Lamium purpureum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9778/medium.jpg,Lamium purpureum,,,,,,,,,,red deadnettle
47731,47208,Lampyridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4202184/medium.jpg,,,,,,,,,,,Fireflies
51575,47982,Laphria,genus,https://static.inaturalist.org/photos/19354433/medium.jpg,,,,,,,,,,,Bee-mimic Robber Flies
55982,47604,Lapsana,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10127/medium.jpg,,,,,,,,,,,Nippleworts
55981,55982,Lapsana communis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/206801592/medium.jpg,Lapsana communis,,,,,,,,,,nipplewort
4342,67561,Laridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5906/medium.jpg,,,,,,,,,,,"Gulls, Terns, and Skimmers"
4343,4342,Larus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3688643/medium.jpg,,,,,,,,,,,Large White-headed Gulls
4399,4343,Larus glaucescens,species,https://inaturalist-open-data.s3.amazonaws.com/photos/70108336/medium.jpeg,Larus glaucescens,,,,,,,,,,Glaucous-winged Gull
56584,47157,Lasiocampidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/15185326/medium.jpg,,,,,,,,,,,Lappet Moths
57678,49707,Lasioglossum,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/115700647/medium.jpeg,,,,,,,,,,,
569269,57678,Lasioglossum,subgenus,https://static.inaturalist.org/photos/15582181/medium.jpg,Lasioglossum,,,,,,,,,,
69086,47336,Lasius,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/67716280/medium.jpg,,,,,,,,,,,"Citronella Ants, Fuzzy Ants, and Allies"
931956,69086,Lasius,subgenus,https://static.inaturalist.org/photos/208598919/medium.jpg,Lasius,,,,,,,,,,
50321,47122,Lathyrus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/91675201/medium.jpg,,,,,,,,,,,sweet peas and vetchlings
77638,50321,Lathyrus japonicus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/354009189/medium.jpeg,Lathyrus japonicus,,,,,,,,,,seaside pea
61009,50321,Lathyrus latifolius,species,https://inaturalist-open-data.s3.amazonaws.com/photos/155822874/medium.jpeg,Lathyrus latifolius,,,,,,,,,,broad-leaved sweet pea
77640,50321,Lathyrus nevadensis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12840970/medium.jpg,Lathyrus nevadensis,,,,,,,,,,Sierra Nevada Peavine
241251,50321,Lathyrus nevadensis pilosellus,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/3827170/medium.JPG,Lathyrus nevadensis pilosellus,,,,,,,,,,
47370,47371,Latrodectus,genus,https://static.inaturalist.org/photos/247484255/medium.jpg,,,,,,,,,,,Widow Spiders
47382,47370,Latrodectus hesperus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10922611/medium.jpg,Latrodectus hesperus,,,,,,,,,,Western Black Widow
182878,117796,Leathesia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/625966/medium.jpg,,,,,,,,,,,
502380,182878,Leathesia marina,species,https://static.inaturalist.org/photos/21462240/medium.jpg,Leathesia marina,,,,,,,,,,Sea Cauliflower
50252,50253,Lecanora,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52966919/medium.jpeg,,,,,,,,,,,Rim Lichens
222826,50252,Lecanora bicincta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/35082856/medium.jpeg,Lecanora bicincta,,,,,,,,,,
50253,48327,Lecanoraceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/12505345/medium.jpeg,,,,,,,,,,,"rim lichens, disc lichens, and allies"
48327,54743,Lecanorales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/113602690/medium.jpg,,,,,,,,,,,"shield lichens, rim lichens, and allies"
54743,372740,Lecanoromycetes,class,https://inaturalist-open-data.s3.amazonaws.com/photos/63445240/medium.jpeg,,,,,,,,,,,common lichens
175657,50253,Lecidella,genus,https://static.inaturalist.org/photos/102368231/medium.jpeg,,,,,,,,,,,Disc Lichens
205694,175657,Lecidella asema,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12547478/medium.jpeg,Lecidella asema,,,,,,,,,,
979751,71349,Leiothlypis,genus,https://static.inaturalist.org/photos/27851025/medium.jpg,,,,,,,,,,,Leiothlypis Warblers
979757,979751,Leiothlypis celata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/45819399/medium.jpg,Leiothlypis celata,,,,,,,,,,Orange-crowned Warbler
155802,67858,Lembophyllaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5454866/medium.jpg,,,,,,,,,,,
54519,48536,Lemna,genus,https://static.inaturalist.org/photos/77333416/medium.jpeg,,,,,,,,,,,Duckweeds
77655,54519,Lemna trisulca,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7955723/medium.jpeg,Lemna trisulca,,,,,,,,,,Ivy-leaved Duckweed
118124,118123,Lentaria,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/51388423/medium.jpeg,,,,,,,,,,,
118123,55154,Lentariaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2592141/medium.jpg,,,,,,,,,,,
775846,47114,Lepetellida,order,https://static.inaturalist.org/photos/9075839/medium.jpg,,,,,,,,,,,
89411,47525,Lepidopsetta,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1523138/medium.jpg,,,,,,,,,,,Rock Soles
183018,89411,Lepidopsetta bilineata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11357720/medium.jpeg,Lepidopsetta bilineata,,,,,,,,,,rock sole
47157,47158,Lepidoptera,order,https://inaturalist-open-data.s3.amazonaws.com/photos/36127/medium.jpg,,,,,,,,,,,Butterflies and Moths
117630,47427,Lepidozona,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/85921570/medium.jpg,,,,,,,,,,,
117621,117630,Lepidozona mertensii,species,https://static.inaturalist.org/photos/1416596/medium.JPG,Lepidozona mertensii,,,,,,,,,,Merten's chiton
58695,1181093,Lepiota,genus,https://static.inaturalist.org/photos/53449439/medium.jpeg,,,,,,,,,,,
194663,58695,Lepiota magnispora,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24190709/medium.jpg,Lepiota magnispora,,,,,,,,,,yellowfoot dapperling
630829,117864,Lepra,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/118532069/medium.jpg,,,,,,,,,,,Fluff-wart lichens
630835,630829,Lepra amara,species,https://inaturalist-open-data.s3.amazonaws.com/photos/29655029/medium.jpeg,Lepra amara,,,,,,,,,,bitter wart lichen
154184,122661,Lepraria,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14686439/medium.jpg,,,,,,,,,,,Dust Lichens
223259,154184,Lepraria nivalis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7336866/medium.jpeg,Lepraria nivalis,,,,,,,,,,
117697,47671,Leptasterias,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30944045/medium.jpeg,,,,,,,,,,,
117691,117697,Leptasterias hexactis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6460986/medium.jpg,Leptasterias hexactis,,,,,,,,,,Six-rayed Star
61257,51777,Leptoglossus,genus,https://static.inaturalist.org/photos/21335446/medium.jpg,,,,,,,,,,,
67771,61257,Leptoglossus occidentalis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/344303585/medium.jpg,Leptoglossus occidentalis,,,,,,,,,,Western Conifer Seed Bug
48925,48921,Leptothecata,order,https://inaturalist-open-data.s3.amazonaws.com/photos/6908/medium.jpg,,,,,,,,,,,Thecate Hydroids
81571,81570,Lethocerus,genus,https://static.inaturalist.org/photos/29208798/medium.jpg,,,,,,,,,,,
81572,81571,Lethocerus americanus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/40396063/medium.jpg,Lethocerus americanus,,,,,,,,,,American Giant Water Bug
56058,47604,Leucanthemum,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/73086618/medium.jpg,,,,,,,,,,,
56057,56058,Leucanthemum vulgare,species,https://inaturalist-open-data.s3.amazonaws.com/photos/21365414/medium.jpg,Leucanthemum vulgare,,,,,,,,,,oxeye daisy
117719,117718,Leucilla,genus,https://static.inaturalist.org/photos/1420422/medium.JPG,,,,,,,,,,,
117713,117719,Leucilla nuttingi,species,https://inaturalist-open-data.s3.amazonaws.com/photos/187638523/medium.jpeg,Leucilla nuttingi,,,,,,,,,,stalked vase sponge
120906,49393,Leucolepis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61917/medium.jpg,,,,,,,,,,,
120870,120906,Leucolepis acanthoneura,species,https://inaturalist-open-data.s3.amazonaws.com/photos/60408405/medium.jpeg,Leucolepis acanthoneura,,,,,,,,,,Menzies' Tree Moss
117716,60583,Leucosolenida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/21315651/medium.jpeg,,,,,,,,,,,
333604,50588,Leukoma,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4645982/medium.jpg,,,,,,,,,,,
333608,333604,Leukoma staminea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6532782/medium.jpg,Leukoma staminea,1,1,0,0,1,0,skw'lhey,"(Thom, 2011)",,Pacific Littleneck Clam
47818,47819,Libellula,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10048/medium.jpg,,,,,,,,,,,Chasers and King Skimmers
84369,47818,Libellula forensis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/151853410/medium.jpg,Libellula forensis,,,,,,,,,,Eight-spotted Skimmer
57443,47818,Libellula quadrimaculata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2003511/medium.jpg,Libellula quadrimaculata,,,,,,,,,,Four-spotted Skimmer
47819,47792,Libellulidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/43357/medium.jpg,,,,,,,,,,,Skimmers
118252,51870,Lichenomphalia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13419268/medium.jpg,,,,,,,,,,,
1497645,118252,Lichenomphalia ericetorum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/176457235/medium.jpeg,Lichenomphalia ericetorum,,,,,,,,,,Lichen Agaric
152239,123880,Licmophorales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/1177141/medium.JPG,,,,,,,,,,,
48460,,Life,stateofmatter,https://inaturalist-open-data.s3.amazonaws.com/photos/73661252/medium.jpg,,,,,,,,,,,life
47328,47329,Liliaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4233595/medium.jpg,,,,,,,,,,,lilies
47329,47163,Liliales,order,https://static.inaturalist.org/photos/33994968/medium.jpeg,,,,,,,,,,,"lilies, supplejacks, and allies"
47163,47125,Liliopsida,class,https://inaturalist-open-data.s3.amazonaws.com/photos/274224/medium.jpg,,,,,,,,,,,monocots
48928,47328,Lilium,genus,https://static.inaturalist.org/photos/58176964/medium.jpg,,,,,,,,,,,true lilies
77744,48928,Lilium columbianum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/45444/medium.jpg,Lilium columbianum,1,0,1,1,1,0,sxamelexwthelh,"(Thom, 2011)",,Columbia lily
50881,47922,Limenitis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/76049495/medium.jpg,,,,,,,,,,,
50880,50881,Limenitis lorquini,species,https://static.inaturalist.org/photos/77233288/medium.jpeg,Limenitis lorquini,,,,,,,,,,Lorquin's Admiral
130015,62164,Limnephilidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7195090/medium.jpg,,,,,,,,,,,Northern Caddisflies
1091372,130015,Limnephilini,tribe,https://inaturalist-open-data.s3.amazonaws.com/photos/45172533/medium.jpeg,Limnephilini,,,,,,,,,,
779781,52995,Limnia,section,https://inaturalist-open-data.s3.amazonaws.com/photos/1876983/medium.jpg,Limnia,,,,,,,,,,Claytonia sect. Limnia
152821,48921,Limnomedusae,order,https://static.inaturalist.org/photos/667539/medium.jpg,,,,,,,,,,,
63137,48527,Linnaea,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/18376/medium.jpg,,,,,,,,,,,twinflowers
77780,63137,Linnaea borealis,species,https://static.inaturalist.org/photos/297803408/medium.jpg,Linnaea borealis,,,,,,,,,,Twinflower
49032,47233,Liparidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4604087/medium.jpeg,,,,,,,,,,,Snailfishes
83159,47217,Liparis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/66849236/medium.jpg,,,,,,,,,,,Widelip Orchids
157721,49032,Liparis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4604087/medium.jpeg,,,,,,,,,,,
223899,157721,Liparis pulchellus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3420958/medium.jpg,Liparis pulchellus,,,,,,,,,,Showy Snailfish
209017,54931,Lissoclinum,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6880594/medium.jpg,,,,,,,,,,,
47397,47186,Lithodidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/6245963/medium.jpg,,,,,,,,,,,King Crabs
48919,48918,Littorina,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29821/medium.jpg,,,,,,,,,,,
69995,48919,Littorina scutulata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/22313768/medium.jpeg,Littorina scutulata,,,,,,,,,,Checkered Periwinkle
48918,85525,Littorinidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4716013/medium.jpg,,,,,,,,,,,Periwinkle Snails
85525,47114,Littorinimorpha,order,https://inaturalist-open-data.s3.amazonaws.com/photos/67984066/medium.jpeg,,,,,,,,,,,
48714,48713,Lobaria,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/63287478/medium.jpeg,,,,,,,,,,,Lung Lichens
48711,48714,Lobaria pulmonaria,species,https://inaturalist-open-data.s3.amazonaws.com/photos/348507061/medium.jpeg,Lobaria pulmonaria,,,,,,,,,,Tree Lungwort
48713,48712,Lobariaceae,family,https://static.inaturalist.org/photos/3077648/medium.jpg,,,,,,,,,,,
152925,117708,Lobata,order,https://inaturalist-open-data.s3.amazonaws.com/photos/178602/medium.jpg,,,,,,,,,,,Lobate Comb Jellies
52800,47434,Lolium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17441417/medium.jpg,,,,,,,,,,,Ryegrasses
164708,52800,Lolium arundinaceum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/29121494/medium.jpeg,Lolium arundinaceum,,,,,,,,,,tall fescue
52801,52800,Lolium perenne,species,https://static.inaturalist.org/photos/3607783/medium.jpg,Lolium perenne,,,,,,,,,,Perennial Ryegrass
203418,203416,Lonchoptera,genus,https://static.inaturalist.org/photos/115587841/medium.jpg,,,,,,,,,,,
203415,203418,Lonchoptera bifurcata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1233760/medium.,Lonchoptera bifurcata,,,,,,,,,,Small Grass Fly
203416,47822,Lonchopteridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5495233/medium.jpeg,,,,,,,,,,,Spear-winged Flies
51874,48527,Lonicera,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/120273217/medium.jpg,,,,,,,,,,,honeysuckles
881177,51874,Lonicera caerulea edulis,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/47240694/medium.jpg,Lonicera caerulea edulis,,,,,,,,,,Haskap
77832,51874,Lonicera ciliosa,species,https://static.inaturalist.org/photos/18945520/medium.jpg,Lonicera ciliosa,1,1,1,1,1,0,qit'a'uylhp,"(Thom, 2011)",,orange honeysuckle
53416,51874,Lonicera hispidula,species,https://inaturalist-open-data.s3.amazonaws.com/photos/91736943/medium.jpeg,Lonicera hispidula,,,,,,,,,,Pink Honeysuckle
41775,41770,Lontra,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11523/medium.jpg,,,,,,,,,,,New World River Otters
41777,41775,Lontra canadensis,species,https://static.inaturalist.org/photos/99994014/medium.jpg,Lontra canadensis,0,1,1,1,1,1,sqeetl',"(Thom, 2011)",,North American River Otter
67692,121850,Lophocampa,genus,https://static.inaturalist.org/photos/1405616/medium.jpg,,,,,,,,,,,
84792,67692,Lophocampa argentata,species,https://static.inaturalist.org/photos/44069322/medium.jpg,Lophocampa argentata,,,,,,,,,,Silver-spotted Tiger Moth
7108,6912,Lophodytes,genus,https://static.inaturalist.org/photos/109958085/medium.jpg,,,,,,,,,,,
7109,7108,Lophodytes cucullatus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/338791340/medium.jpg,Lophodytes cucullatus,1,1,0,1,1,1,hwuhwts'i'qw,"(Thom, 2011)",,Hooded Merganser
50820,50819,Lophopanopeus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15578/medium.jpg,,,,,,,,,,,
50818,50820,Lophopanopeus bellus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2742/medium.jpg,Lophopanopeus bellus,,,,,,,,,,Blackclaw Crestleg Crab
48752,48751,Lottia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/588860/medium.jpg,,,,,,,,,,,Lottia Limpets
64287,48752,Lottia digitalis,species,https://static.inaturalist.org/photos/948041/medium.jpg,Lottia digitalis,,,,,,,,,,Fingered Limpet
63243,48752,Lottia pelta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/114143121/medium.jpg,Lottia pelta,,,,,,,,,,Shield Limpet
339143,48752,Lottia persona,species,https://inaturalist-open-data.s3.amazonaws.com/photos/297616/medium.JPG,Lottia persona,,,,,,,,,,Mask Limpet
129962,48752,Lottia scutum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/189984221/medium.jpeg,Lottia scutum,,,,,,,,,,Plate Limpet
48751,47114,Lottiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/867/medium.jpg,,,,,,,,,,,
10410,9079,Loxia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/117417041/medium.jpeg,,,,,,,,,,,Crossbills
10411,10410,Loxia curvirostra,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5741273/medium.jpg,Loxia curvirostra,,,,,,,,,,Red Crossbill
49083,47208,Lucanidae,family,https://static.inaturalist.org/photos/3833143/medium.jpg,,,,,,,,,,,Stag Beetles
61858,61860,Lucilia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2721839/medium.jpg,,,,,,,,,,,Greenbottle Flies
128824,61858,Lucilia sericata,species,https://static.inaturalist.org/photos/291780129/medium.jpg,Lucilia sericata,,,,,,,,,,Common European Greenbottle Fly
122245,122244,Luidia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/108674/medium.jpg,,,,,,,,,,,Luidia Sea Stars
195859,122245,Luidia foliolata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/151849974/medium.jpg,Luidia foliolata,,,,,,,,,,sand star
122244,48239,Luidiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/108674/medium.jpg,,,,,,,,,,,Luidia Sea Stars
1303621,47233,Lumpenidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/28086197/medium.jpeg,,,,,,,,,,,Eel Pricklebacks
89645,1303621,Lumpenus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/316226/medium.jpg,,,,,,,,,,,
224164,89645,Lumpenus sagitta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/104019761/medium.jpeg,Lumpenus sagitta,,,,,,,,,,Snake Prickleback
55796,52642,Luzula,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9663/medium.jpg,,,,,,,,,,,woodrushes
164948,55796,Luzula multiflora,species,https://inaturalist-open-data.s3.amazonaws.com/photos/263282930/medium.jpg,Luzula multiflora,,,,,,,,,,heath wood-rush
47923,47157,Lycaenidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/15683677/medium.jpg,,,,,,,,,,,Gossamer-winged Butterflies
47681,126527,Lycogala,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24726/medium.jpg,,,,,,,,,,,
47680,47681,Lycogala epidendrum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1140317/medium.jpg,Lycogala epidendrum,,,,,,,,,,Wolf's Milk
48445,47167,Lycoperdaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/3081422/medium.jpg,,,,,,,,,,,puffballs
47623,211194,Lycopodiopsida,class,https://inaturalist-open-data.s3.amazonaws.com/photos/6124489/medium.jpeg,,,,,,,,,,,lycophytes
172008,47584,Lyonsiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/626186/medium.jpeg,,,,,,,,,,,
48729,48536,Lysichiton,genus,https://static.inaturalist.org/photos/270505564/medium.jpg,,,,,,,,,,,skunk cabbages
48537,48729,Lysichiton americanus,species,https://static.inaturalist.org/photos/107900/medium.jpg,Lysichiton americanus,,,,,,,ts’ákw’aʔ,"(Turner, 2014)",,western skunk cabbage
48063,48064,Lysimachia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17942996/medium.jpeg,,,,,,,,,,,Loosestrifes
791928,48063,Lysimachia arvensis,species,https://static.inaturalist.org/photos/358381177/medium.jpeg,Lysimachia arvensis,,,,,,,,,,scarlet pimpernel
496537,48063,Lysimachia latifolia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/125642/medium.jpg,Lysimachia latifolia,,,,,,,,,,Western Starflower
71252,71253,Macoma,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/181738000/medium.jpg,,,,,,,,,,,macoma
117612,71252,Macoma nasuta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/223423722/medium.jpeg,Macoma nasuta,,,,,,,,,,Bent-nosed Clam
117623,50586,Mactridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1925488/medium.jpg,,,,,,,,,,,Trough Shells
53136,47604,Madia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17593/medium.jpg,,,,,,,,,,,tarweeds
53143,53136,Madia sativa,species,https://static.inaturalist.org/photos/214033351/medium.jpg,Madia sativa,,,,,,,,,,coast tarweed
605990,47582,Magallana,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12398800/medium.jpg,,,,,,,,,,,
605992,605990,Magallana gigas,species,https://inaturalist-open-data.s3.amazonaws.com/photos/50908026/medium.jpg,Magallana gigas,1,1,1,1,1,0,tl'uxwtl'uxw,"(Thom, 2011)",,Pacific Oyster
47124,47125,Magnoliopsida,class,https://static.inaturalist.org/photos/10307058/medium.jpg,,,,,,,,,,,dicots
47715,47186,Majoidea,superfamily,https://inaturalist-open-data.s3.amazonaws.com/photos/9851690/medium.jpg,Majoidea,,,,,,,,,,Spider Crabs and Decorator Crabs
61786,56584,Malacosoma,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2054469/medium.jpg,,,,,,,,,,,Tent Caterpillar Moths
359294,61786,Malacosoma californica,species,https://inaturalist-open-data.s3.amazonaws.com/photos/975774/medium.jpg,Malacosoma californica,,,,,,,,,,Western Tent Caterpillar Moth
47187,85493,Malacostraca,class,https://static.inaturalist.org/photos/31164035/medium.png,,,,,,,,,,,Malacostracans
177180,141732,Malezonotus,genus,https://static.inaturalist.org/photos/1172394/medium.JPG,,,,,,,,,,,
464561,177180,Malezonotus sodalicius,species,https://static.inaturalist.org/photos/1172394/medium.JPG,Malezonotus sodalicius,,,,,,,,,,
51820,47124,Malpighiales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/57932018/medium.jpg,,,,,,,,,,,"nances, willows, and allies"
54500,47148,Malus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/28605/medium.jpg,,,,,,,,,,,apples
55978,48797,Malva,genus,https://static.inaturalist.org/photos/39050178/medium.jpeg,,,,,,,,,,,Mallows
55977,55978,Malva moschata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/138963389/medium.jpg,Malva moschata,,,,,,,,,,musk mallow
77952,55978,Malva neglecta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83395271/medium.jpg,Malva neglecta,,,,,,,,,,dwarf mallow
48797,48796,Malvaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7334/medium.jpg,,,,,,,,,,,Mallow and Hibiscus Family
48796,47124,Malvales,order,https://static.inaturalist.org/photos/3035871/medium.JPG,,,,,,,,,,,"mallows, rock-roses, and allies"
40151,355675,Mammalia,class,https://inaturalist-open-data.s3.amazonaws.com/photos/80551250/medium.jpg,,,,,,,,,,,Mammals
49545,47167,Marasmiaceae,family,https://static.inaturalist.org/photos/211801266/medium.jpg,,,,,,,,,,,pinwheel family
54067,49545,Marasmius,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/49972864/medium.jpg,,,,,,,,,,,pinwheels and parachute mushrooms
118240,54067,Marasmius oreades,species,https://inaturalist-open-data.s3.amazonaws.com/photos/35760467/medium.jpg,Marasmius oreades,,,,,,,,,,fairy ring marasmius
152699,152080,Marchantiales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/20969/medium.jpg,,,,,,,,,,,Complex thallose liverworts
64615,47126,Marchantiophyta,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/5466/medium.jpg,,,,,,,,,,,liverworts
152080,64615,Marchantiopsida,class,https://inaturalist-open-data.s3.amazonaws.com/photos/61481606/medium.jpeg,,,,,,,,,,,complex thalloid liverworts
129934,1032599,Margarites,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1374915/medium.jpg,,,,,,,,,,,Globe Snails
129922,129934,Margarites pupillus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19884123/medium.jpg,Margarites pupillus,,,,,,,,,,Puppet Margarite
1032599,775849,Margaritidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4346392/medium.jpg,,,,,,,,,,,
177158,61353,Marmara,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/21368981/medium.jpeg,,,,,,,,,,,
177160,177158,Marmara arbutiella,species,https://inaturalist-open-data.s3.amazonaws.com/photos/109690488/medium.jpg,Marmara arbutiella,,,,,,,,,,Madrone Skin Miner
54604,48623,Marrubium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10810/medium.jpg,,,,,,,,,,,Horehounds
54605,54604,Marrubium vulgare,species,https://inaturalist-open-data.s3.amazonaws.com/photos/665395/medium.jpg,Marrubium vulgare,,,,,,,,,,White Horehound
53557,245592,Marsenina,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/130552/medium.jpg,,,,,,,,,,,
53555,53557,Marsenina stearnsii,species,https://static.inaturalist.org/photos/1411028/medium.JPG,Marsenina stearnsii,,,,,,,,,,
