"scientificName","scientificNameAuthority","taxonID","kingdom","phylum","class","order","subordr","infrrdr","family","genus","subgens","spcfcEp","infrspE","taxnRnk","instttC","cllctnC","ctlgNmb","datstNm","occrrID","rcrddBy","rcrdNmb","fldNmbr","eventDt","year","month","day","bssOfRc","localty","lctnRmr","island","sttPrvn","country","cntryCd","crdnUIM","grfrncB","grfrnVS","grfrncP","grfrncR","habitat","vrbtmDp","vrbtmEl","occrrnS","smplngP","occrrnR","indvdlC","sex","estblsM","prvnclS","ntnlStt","idntfdB","idntfcQ","idntfcR","prvsIdn","bblgrpC","assctdR","latitud","longitd"
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor",NA,"species","iNaturalist","Observations","129597517",NA,"https://www.inaturalist.org/observations/129597517","lauramaypollock",NA,NA,"2022-08-05",2022,8,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",6,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.674,-123.16
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor",NA,"species","iNaturalist","Observations","26285515",NA,"https://www.inaturalist.org/observations/26285515","Katie Kushneryk",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,49.674,-123.16
"Hypericum perforatum","L.",56077,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",NA,NA,"Hypericaceae","Hypericum",NA,"Hypericum perforatum",NA,"species","iNaturalist","Observations","28215546",NA,"https://www.inaturalist.org/observations/28215546","Sarah Wang - whi",NA,NA,"2019-07-04",2019,7,4,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Sarah Wang - whi",NA,NA,NA,NA,NA,49.674,-123.16
"Impatiens glandulifera","Royle",47892,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Balsaminaceae","Impatiens",NA,"Impatiens glandulifera",NA,"species","iNaturalist","Observations","41800057",NA,"https://www.inaturalist.org/observations/41800057","Gwen L'Hirondelle",NA,NA,"2007-08-19",2007,8,19,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Gwen L'Hirondelle",NA,NA,NA,NA,NA,49.674,-123.16
"Lamium galeobdolon","(L.) Crantz",204339,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Lamiaceae","Lamium",NA,"Lamium galeobdolon",NA,"species","iNaturalist","Observations","36692596",NA,"https://www.inaturalist.org/observations/36692596","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2007)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Lathyrus japonicus","Willd.",77638,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,NA,"Fabaceae","Lathyrus",NA,"Lathyrus japonicus",NA,"species","iNaturalist","Observations","25818067",NA,"https://www.inaturalist.org/observations/25818067","Samantha Leigh",NA,NA,"2019-05-23",2019,5,23,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Samantha Leigh",NA,NA,NA,NA,NA,49.674,-123.16
"Lupinus polyphyllus ssp. polyphyllus","Lindl.",61016,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,NA,"Fabaceae","Lupinus",NA,"Lupinus polyphyllus","polyphyllus","subspecies","iNaturalist","Observations","127425272",NA,"https://www.inaturalist.org/observations/127425272","lauramaypollock",NA,NA,"2022-07-22",2022,7,22,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.674,-123.16
"Lupinus polyphyllus ssp. polyphyllus","Lindl.",61016,"Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,NA,"Fabaceae","Lupinus",NA,"Lupinus polyphyllus","polyphyllus","subspecies","iNaturalist","Observations","123474607",NA,"https://www.inaturalist.org/observations/123474607","savannahrouse",NA,NA,"2022-06-24",2022,6,24,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",6,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"Cole Gaerber",NA,NA,NA,NA,NA,49.674,-123.16
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia",NA,"species","iNaturalist","Observations","26274233",NA,"https://www.inaturalist.org/observations/26274233","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Maianthemum dilatatum","(Alph. Wood) A. Nelson & J.F. Macbr.",63939,"Plantae","Tracheophyta","Liliopsida","Asparagales",NA,NA,"Asparagaceae","Maianthemum",NA,"Maianthemum dilatatum",NA,"species","iNaturalist","Observations","26274264",NA,"https://www.inaturalist.org/observations/26274264","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","130292713",NA,"https://www.inaturalist.org/observations/130292713","lauramaypollock",NA,NA,"2022-08-10",2022,8,10,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",22,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.674,-123.16
"Monotropa uniflora","L.",49477,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Monotropa",NA,"Monotropa uniflora",NA,"species","iNaturalist","Observations","124506386",NA,"https://www.inaturalist.org/observations/124506386","will-betzner",NA,NA,"2021-07-18",2021,7,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",894,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"will-betzner",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","26274261",NA,"https://www.inaturalist.org/observations/26274261","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","36692702",NA,"https://www.inaturalist.org/observations/36692702","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",16,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","36692700",NA,"https://www.inaturalist.org/observations/36692700","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",7,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","118942740",NA,"https://www.inaturalist.org/observations/118942740","Sharee Dubowits",NA,NA,"2022-05-27",2022,5,27,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"Sharee Dubowits",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","36692701",NA,"https://www.inaturalist.org/observations/36692701","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","26275801",NA,"https://www.inaturalist.org/observations/26275801","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Mycelis muralis","(L.) Dumort.",48543,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Mycelis",NA,"Mycelis muralis",NA,"species","iNaturalist","Observations","26274101",NA,"https://www.inaturalist.org/observations/26274101","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2006)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species","iNaturalist","Observations","125074960",NA,"https://www.inaturalist.org/observations/125074960","clnolte",NA,NA,"2022-07-06",2022,7,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"clnolte",NA,NA,NA,NA,NA,49.674,-123.16
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species","iNaturalist","Observations","120538517",NA,"https://www.inaturalist.org/observations/120538517","Jens-Christian Svenning",NA,NA,"2022-06-06",2022,6,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",97,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jens-Christian Svenning",NA,NA,NA,NA,NA,49.674,-123.16
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species","iNaturalist","Observations","30893831",NA,"https://www.inaturalist.org/observations/30893831","Mews",NA,NA,"2019-08-11",2019,8,11,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Mews",NA,NA,NA,NA,NA,49.674,-123.16
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species",NA,NA,NA,NA,"q-10574112846",NA,NA,NA,"2022-05-04",2022,5,4,"HUMAN_OBSERVATION",NA,NA,NA,NA,"Canada","CA",68,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,NA,NA,NA,NA,NA,NA,49.674,-123.16
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales",NA,NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus",NA,"species","iNaturalist","Observations","120582917",NA,"https://www.inaturalist.org/observations/120582917","Jens-Christian Svenning",NA,NA,"2022-06-06",2022,6,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jens-Christian Svenning",NA,NA,NA,NA,NA,49.674,-123.16
"Pilosella aurantiaca","(L.) F.W. Schultz & Sch. Bip.",711103,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Pilosella",NA,"Pilosella aurantiaca",NA,"species","iNaturalist","Observations","129597473",NA,"https://www.inaturalist.org/observations/129597473","lauramaypollock",NA,NA,"2022-08-05",2022,8,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",6,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.674,-123.16
"Pilosella aurantiaca","(L.) F.W. Schultz & Sch. Bip.",711103,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Pilosella",NA,"Pilosella aurantiaca",NA,"species","iNaturalist","Observations","130194264",NA,"https://www.inaturalist.org/observations/130194264","maggkae",NA,NA,"2022-08-09",2022,8,9,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",783,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"maggkae",NA,NA,NA,NA,NA,49.674,-123.16
"Pilosella aurantiaca","(L.) F.W. Schultz & Sch. Bip.",711103,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Pilosella",NA,"Pilosella aurantiaca",NA,"species","iNaturalist","Observations","126107982",NA,"https://www.inaturalist.org/observations/126107982","Bobby Valentine",NA,NA,"2022-07-12",2022,7,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Bobby Valentine",NA,NA,NA,NA,NA,49.674,-123.16
"Pilosella aurantiaca","(L.) F.W. Schultz & Sch. Bip.",711103,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Pilosella",NA,"Pilosella aurantiaca",NA,"species","iNaturalist","Observations","26274094",NA,"https://www.inaturalist.org/observations/26274094","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Pilosella aurantiaca","(L.) F.W. Schultz & Sch. Bip.",711103,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Pilosella",NA,"Pilosella aurantiaca",NA,"species","iNaturalist","Observations","122368045",NA,"https://www.inaturalist.org/observations/122368045","lauramaypollock",NA,NA,"2022-06-18",2022,6,18,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"lauramaypollock",NA,NA,NA,NA,NA,49.674,-123.16
"Plantago major","L.",58961,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Plantago",NA,"Plantago major",NA,"species","iNaturalist","Observations","36692665",NA,"https://www.inaturalist.org/observations/36692665","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Plantago major","L.",58961,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Plantago",NA,"Plantago major",NA,"species","iNaturalist","Observations","26274287",NA,"https://www.inaturalist.org/observations/26274287","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Plantago major","L.",58961,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",NA,NA,"Plantaginaceae","Plantago",NA,"Plantago major",NA,"species","iNaturalist","Observations","26275742",NA,"https://www.inaturalist.org/observations/26275742","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza",NA,"species","iNaturalist","Observations","36692614",NA,"https://www.inaturalist.org/observations/36692614","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","26271595",NA,"https://www.inaturalist.org/observations/26271595","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","36692715",NA,"https://www.inaturalist.org/observations/36692715","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","26275806",NA,"https://www.inaturalist.org/observations/26275806","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","111350726",NA,"https://www.inaturalist.org/observations/111350726","ecalvarez",NA,NA,"2022-04-13",2022,4,13,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",4,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"ecalvarez",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","36692714",NA,"https://www.inaturalist.org/observations/36692714","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","26274260",NA,"https://www.inaturalist.org/observations/26274260","Lena Dietz Chiasson",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","36692719",NA,"https://www.inaturalist.org/observations/36692719","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",12,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","36692716",NA,"https://www.inaturalist.org/observations/36692716","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",8,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","808426",NA,"http://www.inaturalist.org/observations/808426","noraboles15",NA,NA,"2014-07-28",2014,7,28,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Wendy Feltham",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","40030375",NA,"https://www.inaturalist.org/observations/40030375","wsmum",NA,NA,"2020-03-15",2020,3,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",19,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"wsmum",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","120586325",NA,"https://www.inaturalist.org/observations/120586325","Jens-Christian Svenning",NA,NA,"2022-06-06",2022,6,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jens-Christian Svenning",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","36692717",NA,"https://www.inaturalist.org/observations/36692717","John D Reynolds",NA,NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",13,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","26285522",NA,"https://www.inaturalist.org/observations/26285522","Katie Kushneryk",NA,NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,49.674,-123.16
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",NA,NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum",NA,"species","iNaturalist","Observations","120583100",NA,"https://www.inaturalist.org/observations/120583100","Jens-Christian Svenning",NA,NA,"2022-06-06",2022,6,6,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jens-Christian Svenning",NA,NA,NA,NA,NA,49.674,-123.16
