"scientificName","scientificNameAuthority","taxonID","kingdom","phylum","class","order","subordr","infrrdr","family","genus","subgens","spcfcEp","infrspE","taxnRnk","instttC","cllctnC","ctlgNmb","datstNm","occrrID","rcrddBy","rcrdNmb","fldNmbr","eventDt","year","month","day","bssOfRc","localty","lctnRmr","island","sttPrvn","country","cntryCd","crdnUIM","grfrncB","grfrnVS","grfrncP","grfrncR","habitat","vrbtmDp","vrbtmEl","occrrnS","smplngP","occrrnR","indvdlC","sex","estblsM","prvnclS","ntnlStt","idntfdB","idntfcQ","idntfcR","prvsIdn","bblgrpC","assctdR","latitud","longitd"
"Luzula piperi","(Coville) M.E.Jones",77898,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Juncaceae","Luzula",NA,"Luzula piperi",NA,"species","UBC","UBCVascular","V237851",NA,"1B58F129-DF7E-C140-A062-CE1EF61D8B8C","A. E. Baggs","s.n.",NA,"1913-03-08",1913,3,8,"PRESERVED_SPECIMEN","Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Peter F. Zika",NA,NA,NA,NA,NA,49.953,-123.01
"Luzula spicata","(L.( DeConte",77899,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Juncaceae","Luzula",NA,"Luzula spicata",NA,"species","UBC","UBCVascular","V47660",NA,"BB4C5A04-9CBE-A745-980C-ECD6A88992B8","John Davidson","s.n.",NA,"1912-08-11",1912,8,11,"PRESERVED_SPECIMEN","Coast, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea",NA,"species","UBC","UBCVascular","V31082",NA,"FD8B7A0F-CF26-1C43-A47E-1BF21C5BA6FC","John Davidson","s.n.",NA,"1913-07-30",1913,7,30,"PRESERVED_SPECIMEN","Coast area, Mt. Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea",NA,"species","UBC","UBCVascular","V47147",NA,"1E1750DE-B741-9A4C-9137-52A21CDB251D","A. E. Baggs","s.n.",NA,"1913-07-30",1913,7,30,"PRESERVED_SPECIMEN","Panorama ridge, Garibaldi Mountain",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"A. E. Baggs",NA,NA,NA,NA,NA,49.953,-123.01
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei",NA,"species","UBC","UBCVascular","V47141",NA,"A003381E-814B-5B42-B99A-76ABFE2A27B9","A. E. Baggs","s.n.",NA,"1913-08-07",1913,8,7,"PRESERVED_SPECIMEN","Garibaldi Park, Panorama Ridge West",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"A. E. Baggs",NA,NA,NA,NA,NA,49.953,-123.01
"Packera pauciflora","(Pursh) Á. Löve & D. Löve",78327,"Plantae","Tracheophyta","Magnoliopsida","Asterales",NA,NA,"Asteraceae","Packera",NA,"Packera pauciflora",NA,"species","UBC","UBCVascular","V11430",NA,"30DE3161-1C28-1743-8B18-4C287F56B704","John Davidson","s.n.",NA,"1917-08-07",1917,8,7,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Paxistima myrsinites","(Pursh.) Raf.",63893,"Plantae","Tracheophyta","Magnoliopsida","Celastrales",NA,NA,"Celastraceae","Paxistima",NA,"Paxistima myrsinites",NA,"species","UBC","UBCVascular","V8299",NA,"CE68EB5F-A07A-B14A-880C-FDD69BFE1FCC","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Phacelia sericea var. sericea","(Graham) A. Gray",237781,"Plantae","Tracheophyta","Magnoliopsida","Boraginales",NA,NA,"Boraginaceae","Phacelia",NA,"Phacelia sericea","sericea","varietas","UBC","UBCVascular","V62621",NA,"4C32E305-30D6-E64C-8F50-000C399E2312","John Davidson","s.n.",NA,"1913-08-04",1913,8,4,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"J.A. Calder",NA,NA,NA,NA,NA,49.953,-123.01
"Phacelia sericea var. sericea","(Graham) A. Gray",237781,"Plantae","Tracheophyta","Magnoliopsida","Boraginales",NA,NA,"Boraginaceae","Phacelia",NA,"Phacelia sericea","sericea","varietas","iNaturalist","Observations","92534341",NA,"https://www.inaturalist.org/observations/92534341","josya",NA,NA,"2021-07-12",2021,7,12,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"sidalcea",NA,NA,NA,NA,NA,49.953,-123.01
"Phlox diffusa ssp. longistylis","Benth.",78544,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Polymoniaceae","Phlox",NA,"Phlox diffusa","longistylis","subspecies","UBC","UBCVascular","V42759",NA,"6DAC6593-5D37-CB41-A14E-FF14070E4DDE","John Davidson","s.n.",NA,"1914-08-02",1914,8,2,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge, near lake",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA,49.953,-123.01
"Phlox diffusa ssp. longistylis","Benth.",78544,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Polymoniaceae","Phlox",NA,"Phlox diffusa","longistylis","subspecies","RBCM","V","V008136",NA,"RBCM:Botany:V008136","George Hardy","s.n.",NA,"1926-08-08",1926,8,8,"PRESERVED_SPECIMEN",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2000)",NA,NA,NA,NA,NA,NA,NA,49.953,-123.01
"Phlox diffusa ssp. longistylis","Benth.",78544,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Polymoniaceae","Phlox",NA,"Phlox diffusa","longistylis","subspecies","RBCM","V","V008173",NA,"RBCM:Botany:V008173","George Hardy","s.n.",NA,"1926-08-10",1926,8,10,"PRESERVED_SPECIMEN",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2000)",NA,NA,NA,NA,NA,NA,NA,49.953,-123.01
"Phlox diffusa ssp. longistylis","Benth.",78544,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Polymoniaceae","Phlox",NA,"Phlox diffusa","longistylis","subspecies","iNaturalist","Observations","89569985",NA,"https://www.inaturalist.org/observations/89569985","jfclarke",NA,NA,"2021-07-09",2021,7,9,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"jfclarke",NA,NA,NA,NA,NA,49.953,-123.01
"Phyllodoce empetriformis","(Sm.) D. Don",78560,"Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,NA,"Ericaceae","Phyllodoce",NA,"Phyllodoce empetriformis",NA,"species","UBC","UBCVascular","V45132",NA,"5C53F0DA-626E-F546-A175-F167CDD2CA49","John Davidson","s.n.",NA,"1912-08-01",1912,8,1,"PRESERVED_SPECIMEN","Garibaldi, divide between Panorama Ridge & Black Tusk [Black Tusk Lake]",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2014)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Pinus albicaulis","Engelm.",68083,"Plantae","Tracheophyta","Pinopsida","Pinales",NA,NA,"Pinaceae","Pinus",NA,"Pinus albicaulis",NA,"species","iNaturalist","Observations","90351969",NA,"https://www.inaturalist.org/observations/90351969","Graham Sorenson",NA,NA,"2021-08-05",2021,8,5,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S2S3 (2013)",NA,"Graham Sorenson",NA,NA,NA,NA,NA,49.953,-123.01
"Poa alpina","L.",167076,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Poa",NA,"Poa alpina",NA,"species","UBC","UBCVascular","V20168",NA,"52E554FE-EBAC-1E43-9112-4401B8E2AB0F","John Davidson","s.n.",NA,"1912-08-11",1912,8,11,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Poa alpina","L.",167076,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Poa",NA,"Poa alpina",NA,"species","UBC","UBCVascular","V44841",NA,"1D064ABE-FC29-6742-B06E-E1006110ACB4","John Davidson","s.n.",NA,"1941-01-01",1941,1,1,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham",NA,NA,NA,NA,NA,49.953,-123.01
"Poa cusickii ssp. epilis","Vasey",80140,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Poa",NA,"Poa cusickii","epilis","subspecies","RBCM","V","V055010",NA,"RBCM:Botany:V055010","T. Brayshaw","s.n.",NA,"1969-09-06",1969,9,6,"PRESERVED_SPECIMEN","Garibaldi Park: Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S4 (2001)",NA,"R. Soreng",NA,NA,NA,NA,NA,49.953,-123.01
"Poa secunda ssp. secunda","J. Presl",58383,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Poa",NA,"Poa secunda","secunda","subspecies","UBC","UBCVascular","V45814",NA,"D841C97E-17D6-1342-856A-19319C1D87A5","John Davidson","s.n.",NA,"1917-08-07",1917,8,7,"PRESERVED_SPECIMEN","Garibaldi Park, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John W. Eastham",NA,NA,NA,NA,NA,49.953,-123.01
"Poa secunda ssp. secunda","J. Presl",58383,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Poa",NA,"Poa secunda","secunda","subspecies","UBC","UBCVascular","V44843",NA,"FAC1AD52-CD38-9446-9F9D-952B3A450352","John Davidson","s.n.",NA,"1941-01-01",1941,1,1,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John W. Eastham",NA,NA,NA,NA,NA,49.953,-123.01
"Poa secunda ssp. secunda","J. Presl",58383,"Plantae","Tracheophyta","Liliopsida","Poales",NA,NA,"Poaceae","Poa",NA,"Poa secunda","secunda","subspecies","UBC","UBCVascular","V44842",NA,"CAF634DC-4361-D640-983E-E15958AC792B","John Davidson","s.n.",NA,"1941-01-01",1941,1,1,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John W. Eastham",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V33242",NA,"DADF646E-A135-1148-8462-460F3A3F491E","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Anonymous",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V33240",NA,"2D38725F-1D02-3445-8DAC-A96E759744EE","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Anonymous",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V62782",NA,"29151191-97F6-E445-A4F6-E74183823DBF","John Davidson","s.n.",NA,"1912-08-11",1912,8,11,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Thomas M.C. Taylor",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V39868",NA,"394F72E8-3DFF-6044-9FA3-4088F7E6BBF7","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Anonymous",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V33239",NA,"7FF27B7E-EA44-E14E-9FF0-F2B77DD5034D","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Anonymous",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","UBC","UBCVascular","V33243",NA,"4C0479A0-5BC3-BA4F-8CA9-3176B96BA35D","John Davidson","s.n.",NA,"1912-08-11",1912,8,11,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Anonymous",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla glaucophylla var. glaucophylla","Lehm.",81282,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla glaucophylla","glaucophylla","varietas","CPNWH",NA,"2536124",NA,"90b47418-2efb-4945-8c01-089fdbde44ff","John Davidson","V39868",NA,"1914-08-03",1914,8,3,"OCCURRENCE",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,NA,NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla hyparctica","Malte",167357,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla hyparctica",NA,"species","UBC","UBCVascular","V80752",NA,"6454DD0B-A0A7-8C4C-B0EC-5D4B484C7826","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Garibaldi area, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"unknown","SU (2016)",NA,"Frank Lomer",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla hyparctica","Malte",167357,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla hyparctica",NA,"species","UBC","UBCVascular","V80745",NA,"60BF2233-235D-2948-BC74-9D62919178E9","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"unknown","SU (2016)",NA,"Frank Lomer",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla hyparctica","Malte",167357,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla hyparctica",NA,"species","UBC","UBCVascular","V80756",NA,"BAE76968-A7FF-A94C-957A-42545DF204A6","John Davidson","s.n.",NA,"1912-08-11",1912,8,11,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"unknown","SU (2016)",NA,"Frank Lomer",NA,NA,NA,NA,NA,49.953,-123.01
"Potentilla hyparctica","Malte",167357,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Potentilla",NA,"Potentilla hyparctica",NA,"species","UBC","UBCVascular","V80735",NA,"D457364B-60E3-3C4F-91C7-737818E941CE","John Davidson","s.n.",NA,"1916-08-03",1916,8,3,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"unknown","SU (2016)",NA,"Frank Lomer",NA,NA,NA,NA,NA,49.953,-123.01
"Pulsatilla occidentalis","(S. Watson) Freyn",75443,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales",NA,NA,"Ranunculaceae","Pulsatilla",NA,"Pulsatilla occidentalis",NA,"species","UBC","UBCVascular","V35990",NA,"1D08B321-8605-414F-8660-197C5B2C60A6","W. Taylor","s.n.",NA,"1913-08-14",1913,8,14,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"W. Taylor",NA,NA,NA,NA,NA,49.953,-123.01
"Ranunculus eschscholtzii var. eschscholtzii","Schltdl.",78822,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales",NA,NA,"Ranunculaceae","Ranunculus",NA,"Ranunculus eschscholtzii","eschscholtzii","varietas","UBC","UBCVascular","V43433",NA,"C07CC715-13A6-B948-A353-51281482EDA1","John Davidson","s.n.",NA,"1912-08-15",1912,8,15,"PRESERVED_SPECIMEN","Garibaldi, between Panorama Ridge and Black Tusk [Black Tusk Lake]",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John W. Eastham",NA,NA,NA,NA,NA,49.953,-123.01
"Ribes acerifolium","Howell",81762,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes acerifolium",NA,"species","UBC","UBCVascular","V30897",NA,"B327EA4E-531C-7A42-8284-059782877DE1","John Davidson","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","Coast area, Garibaldi, west side of Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Ribes acerifolium","Howell",81762,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Grossulariaceae","Ribes",NA,"Ribes acerifolium",NA,"species","CPNWH",NA,"2547762",NA,"91eb0722-0a16-4d36-8880-36684c04c925","John Davidson","V30897",NA,"1913-08-01",1913,8,1,"OCCURRENCE",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,NA,NA,NA,NA,NA,NA,49.953,-123.01
"Sabulina rubella","(Wahlenb.) Dillenb. & Kadereit",836893,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Sabulina",NA,"Sabulina rubella",NA,"species","UBC","UBCVascular","V7644",NA,"EB93FE40-1146-474F-A9BE-EB857CDBFB3F","John Davidson","s.n.",NA,"1912-08-01",1912,8,1,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Sabulina rubella","(Wahlenb.) Dillenb. & Kadereit",836893,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",NA,NA,"Caryophyllaceae","Sabulina",NA,"Sabulina rubella",NA,"species","RBCM","V","V008104",NA,"RBCM:Botany:V008104","George Hardy","8104?",NA,"1926-08-08",1926,8,8,"PRESERVED_SPECIMEN",NA,NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"Kendrick Marr",NA,NA,NA,NA,NA,49.953,-123.01
"Saxifraga bronchialis ssp. austromontana","L.",238406,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga bronchialis","austromontana","subspecies","UBC","UBCVascular","V47586",NA,"44189D7D-6047-E848-B59F-C9D4A26A56CB","M.F. Jackson","s.n.",NA,"1951-07-30",1951,7,30,"PRESERVED_SPECIMEN","Garibaldi Park, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"M.F. Jackson",NA,NA,NA,NA,NA,49.953,-123.01
"Saxifraga bronchialis ssp. austromontana","L.",238406,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga bronchialis","austromontana","subspecies","UBC","UBCVascular","V224090",NA,"A30EC513-CC35-5045-BC50-BF34DBA05942","John Davidson","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","Mount Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Anonymous",NA,NA,NA,NA,NA,49.953,-123.01
"Saxifraga mertensiana","Bong.",68218,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Saxifragaceae","Saxifraga",NA,"Saxifraga mertensiana",NA,"species","UBC","UBCVascular","V125259",NA,"789FEA6D-1B01-DF4D-BAEE-7AF69D349AB8","John Davidson","s.n.",NA,"1914-07-30",1914,7,30,"PRESERVED_SPECIMEN","Coast area, Mt. Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Sedum divergens","S. Watson",61155,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Crassulaceae","Sedum",NA,"Sedum divergens",NA,"species","UBC","UBCVascular","V64200",NA,"462CBA02-A821-9D41-9065-80A82232FD0C","John Davidson","s.n.",NA,"1912-08-13",1912,8,13,"PRESERVED_SPECIMEN","Coast area, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,49.953,-123.01
"Sedum divergens","S. Watson",61155,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales",NA,NA,"Crassulaceae","Sedum",NA,"Sedum divergens",NA,"species","UBC","UBCVascular","V47121",NA,"71294854-04E2-394C-9706-DA47C2AAF3E5","A. E. Baggs","s.n.",NA,"1913-08-07",1913,8,7,"PRESERVED_SPECIMEN","Panorama Ridge West",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"A. E. Baggs",NA,NA,NA,NA,NA,49.953,-123.01
"Sibbaldia procumbens","L.",79076,"Plantae","Tracheophyta","Magnoliopsida","Rosales",NA,NA,"Rosaceae","Sibbaldia",NA,"Sibbaldia procumbens",NA,"species","iNaturalist","Observations","90955228",NA,"https://www.inaturalist.org/observations/90955228","Adam Huggins",NA,NA,"2021-08-09",2021,8,9,"HUMAN_OBSERVATION",NA,NA,NA,"British Columbia","Canada","CA",10,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Adam Huggins",NA,NA,NA,NA,NA,49.953,-123.01
