"iNaturalist taxon name","iNaturalist taxon ID","Taxon name","nameStatus","Common name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date observed","Description","Place name","Recorded by","Event Remarks","coordinateUncertaintyInMeters","Individual count","Depth","Catalog Number","Confidence","Field number","Coordinates Corrected","Coordinates Corrected Note","Captive/Cultivated","Quality grade","STATE","CLASS","SUB_CLASS","COMMENT","Community","LABEL","LABEL_LAB","LEGEND_LAB","Rank"
"Lecanoromycetes",54743,"Lecanoromycetes","accepted","common lichens","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes",,,,,,,,,,,,"iNat:164148483",48.9434,-123.509166,2023-05-27 16:54:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"class"
"Parmelia",54735,"Parmelia","accepted","shield lichens","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Parmeliaceae","Parmelioideae",,"Parmelia",,"iNat:164148486",48.943405,-123.509186,2023-05-27 16:55:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"genus"
"Lecanoromycetes",54743,"Lecanoromycetes","accepted","common lichens","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes",,,,,,,,,,,,"iNat:164148487",48.943386,-123.50922,2023-05-27 16:55:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"class"
"Ageleninae",1251448,"Ageleninae","accepted","Typical Funnel Weavers","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae",,"Agelenidae","Ageleninae",,,,"iNat:164148532",48.943916,-123.510025,2023-05-27 17:20:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","subfamily"
"Araneus",52629,"Araneus","accepted","Angulate and Roundshouldered Orbweavers","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae","Araneoidea","Araneidae","Araneinae",,"Araneus",,"iNat:164150230",48.943918,-123.50998,2023-05-27 17:21:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","genus"
"Pentagramma triangularis",52676,"Pentagramma triangularis","accepted","goldback fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Pteridineae",,,"Pteridaceae","Cheilanthoideae",,"Pentagramma","triangularis","iNat:164150232",48.94392,-123.51003,2023-05-27 17:21:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Polystichum munitum",47751,"Polystichum munitum","accepted","western sword fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Polystichum","munitum","iNat:164150233",48.943916,-123.510081,2023-05-27 17:22:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Berberis nervosa",75756,"Berberis nervosa","accepted","Cascade Oregon-grape","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ranunculales",,,,"Berberidaceae","Berberidoideae","Berberideae","Berberis","nervosa","iNat:164150234",48.9439,-123.51001,2023-05-27 17:24:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164150235",48.943996,-123.5102,2023-05-27 17:27:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Galium aparine",53059,"Galium aparine","accepted","catchweed bedstraw","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Gentianales",,,,"Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:164150237",48.94397,-123.51029,2023-05-27 17:28:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Monadenia",62805,"Monadenia","accepted","Sidebands","Animalia","Mollusca",,,"Gastropoda","Heterobranchia","Eupulmonata","Stylommatophora","Helicina","Helicoidei","Helicoidea","Xanthonychidae","Monadeniinae",,"Monadenia",,"iNat:164150238",48.944004,-123.51023,2023-05-27 17:28:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","genus"
"Polystichum munitum",47751,"Polystichum munitum","accepted","western sword fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Polystichum","munitum","iNat:164150240",48.944026,-123.510216,2023-05-27 17:31:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Sanicula crassicaulis",53201,"Sanicula crassicaulis","accepted","Pacific Sanicle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:164150241",48.944023,-123.5102,2023-05-27 17:31:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Claytonia perfoliata",52994,"Claytonia perfoliata","accepted","miner's lettuce","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Caryophyllales",,,,"Montiaceae",,,"Claytonia","perfoliata","iNat:164150242",48.944029,-123.5102,2023-05-27 17:31:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Kindbergia oregana",120909,"Kindbergia oregana","accepted","Oregon Beaked Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Brachytheciaceae",,,"Kindbergia","oregana","iNat:164150245",48.944164,-123.51032,2023-05-27 17:37:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Homalothecium fulgescens",123819,"Homalothecium fulgescens","accepted","tree mat homalothecium moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Brachytheciaceae",,,"Homalothecium","fulgescens","iNat:164150247",48.944186,-123.510293,2023-05-27 17:41:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Cybaeus",52951,"Cybaeus","accepted","Soft Spiders","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae",,"Cybaeidae",,,"Cybaeus",,"iNat:164150248",48.944136,-123.510356,2023-05-27 17:35:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","genus"
"Leptoglossus occidentalis",67771,"Leptoglossus occidentalis","accepted","Western Conifer Seed Bug","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hemiptera","Heteroptera","Pentatomomorpha","Coreoidea","Coreidae","Coreinae","Anisoscelini","Leptoglossus","occidentalis","iNat:164150249",48.944266,-123.510219,2023-05-27 17:44:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Goodyera oblongifolia",50719,"Goodyera oblongifolia","accepted","Western Rattlesnake Plantain","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Orchidoideae","Cranichideae","Goodyera","oblongifolia","iNat:164150250",48.944208,-123.510158,2023-05-27 17:44:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Goodyera oblongifolia",50719,"Goodyera oblongifolia","accepted","Western Rattlesnake Plantain","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Orchidoideae","Cranichideae","Goodyera","oblongifolia","iNat:164150251",48.944197,-123.510194,2023-05-27 17:47:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Dicranum",123120,"Dicranum","accepted","Forkmosses","Plantae","Bryophyta",,,"Bryopsida",,,"Dicranales",,,,"Dicranaceae",,,"Dicranum",,"iNat:164150252",48.944286,-123.51021,2023-05-27 17:53:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","genus"
"Cladonia",49490,"Cladonia","accepted","pixie cup and reindeer lichens","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Cladoniaceae",,,"Cladonia",,"iNat:164150253",48.944394,-123.51031,2023-05-27 17:54:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","genus"
"Thuja plicata",48252,"Thuja plicata","accepted","western redcedar","Plantae","Tracheophyta",,,"Pinopsida",,,"Pinales",,,,"Cupressaceae","Cupressoideae",,"Thuja","plicata","iNat:164150254",48.944409,-123.510305,2023-05-27 17:54:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Platanthera unalascensis",840638,"Platanthera unalascensis","accepted","Alaska Rein Orchid","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Orchidoideae","Orchideae","Platanthera","unalascensis","iNat:164150255",48.944546,-123.510925,2023-05-27 18:06:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Hylocomium splendens",122555,"Hylocomium splendens","accepted","stairstep moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hylocomiaceae",,,"Hylocomium","splendens","iNat:164150256",48.94441,-123.510256,2023-05-27 17:55:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Sphaerophorus",55243,"Sphaerophorus","accepted","Coral Lichens","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Sphaerophoraceae",,,"Sphaerophorus",,"iNat:164150257",48.94442,-123.510414,2023-05-27 17:56:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","genus"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:164150258",48.944542,-123.51096,2023-05-27 18:07:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:164150259",48.944523,-123.510899,2023-05-27 18:07:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:164150260",48.944545,-123.510989,2023-05-27 18:07:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Racomitrium elongatum",167681,"Racomitrium elongatum","accepted","Elongate Rock Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Grimmiales",,,,"Grimmiaceae",,,"Racomitrium","elongatum","iNat:164150261",48.944569,-123.51097,2023-05-27 18:08:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata","accepted","Common Pincushion","Plantae","Bryophyta",,,"Bryopsida",,,"Dicranales",,,,"Rhabdoweisiaceae",,,"Dicranoweisia","cirrata","iNat:164150262",48.944649,-123.51103,2023-05-27 18:10:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata","accepted","Common Pincushion","Plantae","Bryophyta",,,"Bryopsida",,,"Dicranales",,,,"Rhabdoweisiaceae",,,"Dicranoweisia","cirrata","iNat:164150265",48.944651,-123.511049,2023-05-27 18:10:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Ariolimax columbianus",47776,"Ariolimax columbianus","accepted","Pacific Banana Slug","Animalia","Mollusca",,,"Gastropoda","Heterobranchia","Eupulmonata","Stylommatophora","Helicina","Arionoidei","Arionoidea","Ariolimacidae","Ariolimacinae",,"Ariolimax","columbianus","iNat:164150267",48.945267,-123.51186,2023-05-27 18:30:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164151147",48.944492,-123.51469,2023-05-27 18:58:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164151148",48.94448,-123.51467,2023-05-27 18:58:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Corallorhiza maculata maculata",80614,"Corallorhiza maculata",,"Eastern spotted coralroot","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:164151149",48.944477,-123.51468,2023-05-27 18:58:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Polystichum munitum",47751,"Polystichum munitum","accepted","western sword fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Polystichum","munitum","iNat:164151150",48.944485,-123.51468,2023-05-27 18:58:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Anisocarpus madioides",53137,"Anisocarpus madioides","accepted","woodland madia","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Asteroideae","Madieae","Anisocarpus","madioides","iNat:164151151",48.94421,-123.51441,2023-05-27 19:04:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Anthoxanthum odoratum",75475,"Anthoxanthum odoratum","accepted","sweet vernal grass","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Poaceae","Pooideae","Poeae","Anthoxanthum","odoratum","iNat:164151152",48.944183,-123.51455,2023-05-27 19:06:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Rubus ursinus",53445,"Rubus ursinus","accepted","trailing blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:164151153",48.944185,-123.51455,2023-05-27 19:06:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Formica fusca",1204075,"Formica fusca","accepted","fusca-group Field Ants","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Formicini","Formica","fusca","iNat:164151154",48.944164,-123.51454,2023-05-27 19:07:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Brachymyrmex depilis",68938,"Brachymyrmex depilis","accepted","Hairless Rover Ant","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Myrmelachistini","Brachymyrmex","depilis","iNat:164151161",48.944252,-123.51452,2023-05-27 19:29:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Brachymyrmex depilis",68938,"Brachymyrmex depilis","accepted","Hairless Rover Ant","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Myrmelachistini","Brachymyrmex","depilis","iNat:164151162",48.94424,-123.51452,2023-05-27 19:29:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Coleoptera",47208,"Coleoptera","accepted","Beetles","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera",,,,,,,,,"iNat:164151166",48.944218,-123.514486,2023-05-27 19:30:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","order"
"Linnaea borealis",77780,"Linnaea borealis","accepted","Twinflower","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Linnaeoideae",,"Linnaea","borealis","iNat:164152095",48.944088,-123.513405,2023-05-27 19:41:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Pteridium aquilinum",52681,"Pteridium aquilinum","accepted","common bracken","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Dennstaedtiineae",,,"Dennstaedtiaceae",,,"Pteridium","aquilinum","iNat:164152096",48.943962,-123.51311,2023-05-27 19:42:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Leucolepis acanthoneura",120870,"Leucolepis acanthoneura","accepted","Menzies' Tree Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Bryales",,,,"Mniaceae",,,"Leucolepis","acanthoneura","iNat:164152097",48.943726,-123.512566,2023-05-27 19:43:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Lecanoromycetes",54743,"Lecanoromycetes","accepted","common lichens","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes",,,,,,,,,,,,"iNat:164152137",48.94308,-123.510376,2023-05-27 21:02:00,,,"Jackson W.F. Chu",,,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"class"
"Caripeta aequaliaria",216122,"Caripeta aequaliaria","accepted","Western Conifer Looper","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Geometroidea","Geometridae","Ennominae","Ennomini","Caripeta","aequaliaria","iNat:164196939",48.944393,-123.511707,2023-05-28 05:37:00,,,"Myung Jin (John) Kang",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Alucita montana",213109,"Alucita montana","accepted","Montana Six-plume Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Alucitoidea","Alucitidae",,,"Alucita","montana","iNat:164198026",48.944325,-123.511484,2023-05-28 04:37:43,,,"Myung Jin (John) Kang",,,,,,,,,,FALSE,"research","Modified","YF","co",,"Forests","Young conifer forest",,"Young Forest","species"
"Tortricoidea",47156,"Tortricoidea","accepted","Tortricid Leafroller Moths and Allies","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Tortricoidea",,,,,,"iNat:164226529",48.938736,-123.49241,2023-05-27 05:17:00,,,,,61,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","superfamily"
"Perizoma curvilinea",358468,"Perizoma curvilinea","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Geometroidea","Geometridae","Larentiinae",,,"curvilinea","iNat:164228338",48.938812,-123.492534,2023-05-26 09:54:00,,,,,31,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Alucita montana",213109,"Alucita montana","accepted","Montana Six-plume Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Alucitoidea","Alucitidae",,,"Alucita","montana","iNat:164230664",48.938744,-123.49263,2023-05-27 07:17:00,,,,,61,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Lasioglossum",57678,"Lasioglossum","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Halictidae","Halictinae","Halictini","Lasioglossum",,"iNat:164236794",48.943848,-123.514041,2023-05-27 19:39:15,,,"Kevin Toomer",,39,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","genus"
"Sericomyia chalcopyga",68132,"Sericomyia chalcopyga","accepted","Western Pond Fly","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Diptera","Brachycera","Cyclorrhapha",,"Syrphidae","Eristalinae","Milesiini","Sericomyia","chalcopyga","iNat:164243824",48.943337,-123.513247,2023-05-27 20:07:41,,,"Kevin Toomer",,10,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Andrena",57669,"Andrena","accepted","Mining Bees","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Andrenidae","Andreninae","Andrenini","Andrena",,"iNat:164244091",48.942966,-123.512035,2023-05-27 20:07:41,,,"Kevin Toomer",,16,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","genus"
"Phragmidium rosae-multiflorae",496216,"Phragmidium rosae-multiflorae","accepted","Multiflora rose rust","Fungi","Basidiomycota","Pucciniomycotina",,"Pucciniomycetes",,,"Pucciniales","Uredinineae",,,"Phragmidiaceae",,,"Phragmidium","rosae-multiflorae","iNat:164272455",48.943378,-123.51013,2023-05-27 16:36:53,,,,,24,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"species"
"Evernia prunastri",123175,"Evernia prunastri","accepted","Oakmoss","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Parmeliaceae","Parmelioideae",,"Evernia","prunastri","iNat:164354917",48.944272,-123.517587,2023-05-28 14:00:07,,,"Joan Septembre",,20,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"species"
"Polycauliona candelaria",463825,"Polycauliona candelaria","accepted","Shrubby Sunburst Lichen","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Teloschistales",,,,"Teloschistaceae","Xanthorioideae",,"Polycauliona","candelaria","iNat:164356043",48.942833,-123.510642,2023-05-27 22:44:51,,,"Joan Septembre",,912,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Forests","Shoreline","Shoreline",,"species"
"Rubus ursinus",53445,"Rubus ursinus","accepted","trailing blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:164356089",48.942882,-123.510717,2023-05-27 22:43:32,,,"Joan Septembre",,4,,,,,,"yes",,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Limnia",779781,"Limnia","accepted","Claytonia sect. Limnia","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Caryophyllales",,,,"Montiaceae",,,"Claytonia",,"iNat:164356114",48.942845,-123.510728,2023-05-27 22:43:13,,,"Joan Septembre",,7,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","genus"
"Erythranthe nasuta",545973,"Erythranthe nasuta","accepted","shy monkeyflower","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Lamiales",,,,"Phrymaceae",,,"Erythranthe","nasuta","iNat:164356168",48.942833,-123.510703,2023-05-27 22:42:38,,,"Joan Septembre",,135,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Rubus ursinus",53445,"Rubus ursinus","accepted","trailing blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:164356210",48.94291,-123.510729,2023-05-27 22:41:58,,,"Joan Septembre",,100,,,,,,"yes",,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:164356242",48.942901,-123.510703,2023-05-27 22:40:10,,,"Joan Septembre",,17,,,,,,"yes",,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
